=== STDOUT ===
Parseo exitoso
SequentialFile scanAll
id	dni	nombre	edad	genero	altura	
2573	10002572	Cecilia	38	F	1.810000	
2574	10002573	Teresa	30	F	1.700000	
2575	10002574	Elena	33	F	1.750000	
2576	10002575	Paula	43	F	1.720000	
2577	10002576	Alicia	45	F	1.690000	
2578	10002577	Tomas	21	M	1.590000	
2579	10002578	Andrea	19	F	1.790000	
2580	10002579	Enrique	39	M	1.800000	
2581	10002580	Teresa	47	F	1.580000	
2582	10002581	Renato	42	M	1.760000	
2583	10002582	Bruno	45	M	1.840000	
2584	10002583	Diego	42	M	1.790000	
2585	10002584	Tomas	34	M	1.780000	
2586	10002585	Luis	31	M	1.600000	
2587	10002586	Monica	34	F	1.580000	
2588	10002587	Karen	36	F	1.840000	
2589	10002588	Claudia	48	F	1.710000	
2590	10002589	Bianca	19	F	1.550000	
2591	10002590	Bianca	21	F	1.710000	
2592	10002591	Ernesto	38	M	1.600000	
2593	10002592	Patricia	40	F	1.750000	
2594	10002593	Sandra	47	F	1.620000	
2595	10002594	Karen	38	F	1.550000	
2596	10002595	Ruben	30	M	1.830000	
2597	10002596	Ernesto	39	M	1.740000	
2598	10002597	Bruno	35	M	1.730000	
2599	10002598	Alvaro	18	M	1.790000	
2600	10002599	Cesar	50	M	1.810000	
2601	10002600	Ricardo	36	M	1.670000	
2602	10002601	Marta	39	F	1.610000	
2603	10002602	Arturo	24	M	1.840000	
2604	10002603	Daniela	23	F	1.750000	
2605	10002604	Tomas	25	M	1.550000	
2606	10002605	Fabiana	30	F	1.760000	
2607	10002606	Carla	35	F	1.750000	
2608	10002607	Renato	46	M	1.810000	
2609	10002608	Mariana	35	F	1.710000	
2610	10002609	Guillermo	32	M	1.570000	
2611	10002610	Beatriz	42	F	1.840000	
2612	10002611	Jorge	50	M	1.630000	
2613	10002612	Camila	21	F	1.840000	
2614	10002613	Rosa	44	F	1.650000	
2615	10002614	Raul	31	M	1.730000	
2616	10002615	Adriana	35	F	1.670000	
2617	10002616	Hector	42	M	1.570000	
2618	10002617	Alfredo	48	M	1.700000	
2619	10002618	Jorge	22	M	1.640000	
2620	10002619	Francisco	31	M	1.790000	
2621	10002620	Irene	41	F	1.780000	
2622	10002621	Ramon	45	M	1.760000	
2623	10002622	Jorge	35	M	1.550000	
2624	10002623	Bruno	35	M	1.700000	
2625	10002624	Enrique	24	M	1.670000	
2626	10002625	Daniel	50	M	1.700000	
2627	10002626	Brayan	46	M	1.630000	
2628	10002627	Gustavo	23	M	1.800000	
2629	10002628	Ricardo	48	M	1.680000	
2630	10002629	Alicia	48	F	1.700000	
2631	10002630	Maria	45	F	1.710000	
2632	10002631	Lorena	21	F	1.590000	
2633	10002632	Juan	32	M	1.700000	
2634	10002633	Jose	34	M	1.640000	
2635	10002634	Andres	34	M	1.700000	
2636	10002635	Alfredo	46	M	1.780000	
2637	10002636	Renato	18	M	1.720000	
2638	10002637	Alicia	27	F	1.580000	
2639	10002638	Carolina	49	F	1.630000	
2640	10002639	Enrique	44	M	1.770000	
2641	10002640	Cesar	50	M	1.810000	
2642	10002641	Roberto	27	M	1.720000	
2643	10002642	Claudia	19	F	1.640000	
2644	10002643	Rocio	22	F	1.770000	
2645	10002644	Alfredo	44	M	1.780000	
2646	10002645	Marco	43	M	1.650000	
2647	10002646	Elena	47	F	1.830000	
2648	10002647	Teresa	24	F	1.560000	
2649	10002648	Silvia	27	F	1.670000	
2650	10002649	Cristian	21	M	1.730000	
2651	10002650	Irene	32	F	1.570000	
2652	10002651	Cecilia	19	F	1.760000	
2653	10002652	Sergio	31	M	1.720000	
2654	10002653	Cristian	28	M	1.750000	
2655	10002654	Daniel	20	M	1.660000	
2656	10002655	Manuel	39	M	1.700000	
2657	10002656	Javier	32	M	1.820000	
2658	10002657	Lucia	18	F	1.750000	
2659	10002658	Lidia	19	F	1.650000	
2660	10002659	Alvaro	46	M	1.550000	
2661	10002660	Raul	20	M	1.800000	
2662	10002661	Melissa	49	F	1.650000	
2663	10002662	Hector	27	M	1.750000	
2664	10002663	Carlos	40	M	1.770000	
2665	10002664	Carla	50	F	1.660000	
2666	10002665	Raul	22	M	1.840000	
2667	10002666	Nicolas	30	M	1.830000	
2668	10002667	Cristian	30	M	1.770000	
2669	10002668	Rosa	37	F	1.690000	
2670	10002669	Diana	19	F	1.650000	
2671	10002670	Roberto	40	M	1.630000	
2672	10002671	Stefany	31	F	1.690000	
2673	10002672	Patricia	21	F	1.640000	
2674	10002673	Beatriz	27	F	1.780000	
2675	10002674	Veronica	21	F	1.740000	
2676	10002675	Gustavo	46	M	1.610000	
2677	10002676	Carla	40	F	1.730000	
2678	10002677	Daniela	25	F	1.610000	
2679	10002678	Axel	38	M	1.740000	
2680	10002679	Sandra	19	F	1.710000	
2681	10002680	Jorge	45	M	1.750000	
2682	10002681	Melissa	29	F	1.710000	
2683	10002682	Veronica	35	F	1.670000	
2684	10002683	Sergio	37	M	1.740000	
2685	10002684	Raul	40	M	1.730000	
2686	10002685	Bruno	39	M	1.800000	
2687	10002686	Maria	47	F	1.830000	
2688	10002687	Paola	46	F	1.640000	
2689	10002688	Axel	21	M	1.620000	
2690	10002689	Julio	24	M	1.690000	
2691	10002690	Ramon	40	M	1.790000	
2692	10002691	Irene	48	F	1.670000	
2693	10002692	Axel	42	M	1.760000	
2694	10002693	Claudia	33	F	1.790000	
2695	10002694	Daniel	23	M	1.820000	
2696	10002695	Victor	34	M	1.710000	
2697	10002696	Fabiana	45	F	1.680000	
2698	10002697	Enrique	48	M	1.850000	
2699	10002698	Pablo	22	M	1.760000	
2700	10002699	Julia	50	F	1.820000	
2701	10002700	Carolina	26	F	1.730000	
2702	10002701	Angela	40	F	1.780000	
2703	10002702	Alonso	22	M	1.610000	
2704	10002703	Marco	23	M	1.790000	
2705	10002704	Angela	47	F	1.600000	
2706	10002705	Manuel	27	M	1.680000	
2707	10002706	Valeria	22	F	1.590000	
2708	10002707	Francisco	37	M	1.670000	
2709	10002708	Mariana	34	F	1.670000	
2710	10002709	Alfredo	31	M	1.750000	
2711	10002710	Andrea	45	F	1.740000	
2712	10002711	Carolina	34	F	1.590000	
2713	10002712	Alfredo	40	M	1.680000	
2714	10002713	Valeria	31	F	1.740000	
2715	10002714	Silvia	50	F	1.710000	
2716	10002715	Sergio	47	M	1.560000	
2717	10002716	Cristian	49	M	1.840000	
2718	10002717	Gustavo	43	M	1.560000	
2719	10002718	Sofia	36	F	1.730000	
2720	10002719	Axel	38	M	1.640000	
2721	10002720	Stefany	32	F	1.820000	
2722	10002721	Ernesto	49	M	1.550000	
2723	10002722	Julia	20	F	1.570000	
2724	10002723	Marco	33	M	1.770000	
2725	10002724	Victor	19	M	1.690000	
2726	10002725	Pedro	44	M	1.610000	
2727	10002726	Raul	34	M	1.600000	
2728	10002727	Irene	21	F	1.600000	
2729	10002728	Raul	30	M	1.740000	
2730	10002729	Paola	27	F	1.650000	
2731	10002730	Alonso	21	M	1.760000	
2732	10002731	Brayan	32	M	1.620000	
2733	10002732	Ana	46	F	1.560000	
2734	10002733	Veronica	30	F	1.780000	
2735	10002734	Ana	32	F	1.700000	
2736	10002735	Alonso	37	M	1.850000	
2737	10002736	Rocio	35	F	1.740000	
2738	10002737	Hugo	23	M	1.590000	
2739	10002738	Irene	37	F	1.850000	
2740	10002739	Ernesto	37	M	1.640000	
2741	10002740	Roberto	20	M	1.640000	
2742	10002741	Andres	44	M	1.670000	
2743	10002742	Brayan	44	M	1.770000	
2744	10002743	Renato	23	M	1.590000	
2745	10002744	Tomas	29	M	1.660000	
2746	10002745	Martin	22	M	1.570000	
2747	10002746	Daniela	43	F	1.640000	
2748	10002747	Carla	29	F	1.820000	
2749	10002748	Cristian	36	M	1.700000	
2750	10002749	Veronica	50	F	1.810000	
2751	10002750	Luisa	27	F	1.640000	
2752	10002751	Fernando	44	M	1.760000	
2753	10002752	Beatriz	38	F	1.780000	
2754	10002753	Gustavo	36	M	1.580000	
2755	10002754	Javier	21	M	1.620000	
2756	10002755	Diego	47	M	1.580000	
2757	10002756	Andres	41	M	1.690000	
2758	10002757	Paula	35	F	1.680000	
2759	10002758	Esteban	18	M	1.670000	
2760	10002759	Ana	43	F	1.580000	
2761	10002760	Joel	23	M	1.670000	
2762	10002761	Andres	21	M	1.850000	
2763	10002762	Esteban	44	M	1.720000	
2764	10002763	Elena	47	F	1.610000	
2765	10002764	Bianca	23	F	1.820000	
2766	10002765	Camila	19	F	1.840000	
2767	10002766	Pedro	20	M	1.850000	
2768	10002767	Ana	36	F	1.640000	
2769	10002768	Sofia	35	F	1.770000	
2770	10002769	Cecilia	49	F	1.690000	
2771	10002770	Mariana	40	F	1.690000	
2772	10002771	Tomas	41	M	1.780000	
2773	10002772	Gloria	27	F	1.760000	
2774	10002773	Ramon	25	M	1.560000	
2775	10002774	Ruben	20	M	1.800000	
2776	10002775	Kevin	49	M	1.690000	
2777	10002776	Mariana	44	F	1.720000	
2778	10002777	Angela	21	F	1.640000	
2779	10002778	Patricia	22	F	1.810000	
2780	10002779	Rocio	27	F	1.720000	
2781	10002780	Ramon	25	M	1.820000	
2782	10002781	Guillermo	29	M	1.640000	
2783	10002782	Kevin	27	M	1.620000	
2784	10002783	Beatriz	46	F	1.670000	
2785	10002784	Juan	26	M	1.690000	
2786	10002785	Ernesto	30	M	1.610000	
2787	10002786	Marco	26	M	1.810000	
2788	10002787	Fernando	38	M	1.670000	
2789	10002788	Monica	31	F	1.630000	
2790	10002789	Kevin	41	M	1.710000	
2791	10002790	Guillermo	40	M	1.550000	
2792	10002791	Paola	19	F	1.610000	
2793	10002792	Manuel	39	M	1.650000	
2794	10002793	Fabiana	45	F	1.610000	
2795	10002794	Enrique	48	M	1.800000	
2796	10002795	Diana	43	F	1.610000	
2797	10002796	Bianca	48	F	1.740000	
2798	10002797	Tomas	37	M	1.760000	
2799	10002798	Guillermo	34	M	1.550000	
2800	10002799	Andrea	46	F	1.680000	
2801	10002800	Pablo	23	M	1.710000	
2802	10002801	Carlos	37	M	1.790000	
2803	10002802	Mariana	20	F	1.810000	
2804	10002803	Alicia	40	F	1.670000	
2805	10002804	Bianca	26	F	1.740000	
2806	10002805	Ramon	30	M	1.620000	
2807	10002806	Cesar	50	M	1.710000	
2808	10002807	Maria	22	F	1.780000	
2809	10002808	Diego	38	M	1.750000	
2810	10002809	Ruben	46	M	1.620000	
2811	10002810	Juan	37	M	1.680000	
2812	10002811	Silvia	32	F	1.810000	
2813	10002812	Alvaro	40	M	1.780000	
2814	10002813	Ernesto	19	M	1.650000	
2815	10002814	Daniel	35	M	1.590000	
2816	10002815	Paola	33	F	1.680000	
2817	10002816	Diana	28	F	1.660000	
2818	10002817	Paola	44	F	1.570000	
2819	10002818	Martin	25	M	1.800000	
2820	10002819	Angela	32	F	1.840000	
2821	10002820	Mariana	22	F	1.590000	
2822	10002821	Elena	41	F	1.820000	
2823	10002822	Monica	47	F	1.780000	
2824	10002823	Natalia	50	F	1.620000	
2825	10002824	Bruno	33	M	1.800000	
2826	10002825	Ana	20	F	1.570000	
2827	10002826	Camila	38	F	1.620000	
2828	10002827	Ricardo	40	M	1.780000	
2829	10002828	Nicolas	28	M	1.810000	
2830	10002829	Edgar	23	M	1.820000	
2831	10002830	Manuel	40	M	1.600000	
2832	10002831	Luisa	39	F	1.810000	
2833	10002832	Renato	43	M	1.650000	
2834	10002833	Rosa	48	F	1.690000	
2835	10002834	Cesar	43	M	1.600000	
2836	10002835	Daniel	30	M	1.810000	
2837	10002836	Julio	36	M	1.680000	
2838	10002837	Raul	22	M	1.680000	
2839	10002838	Renato	40	M	1.670000	
2840	10002839	Ernesto	40	M	1.680000	
2841	10002840	Gloria	45	F	1.800000	
2842	10002841	Edgar	36	M	1.750000	
2843	10002842	Edgar	42	M	1.800000	
2844	10002843	Diana	23	F	1.590000	
2845	10002844	Jose	28	M	1.740000	
2846	10002845	Bianca	45	F	1.830000	
2847	10002846	Cesar	18	M	1.730000	
2848	10002847	Gustavo	47	M	1.570000	
2849	10002848	Javier	33	M	1.750000	
2850	10002849	Ramon	20	M	1.800000	
2851	10002850	Silvia	37	F	1.750000	
2852	10002851	Cecilia	42	F	1.850000	
2853	10002852	Monica	36	F	1.660000	
2854	10002853	Ruben	25	M	1.650000	
2855	10002854	Manuel	20	M	1.560000	
2856	10002855	Veronica	22	F	1.830000	
2857	10002856	Ana	20	F	1.620000	
2858	10002857	Mariana	20	F	1.600000	
2859	10002858	Martin	28	M	1.600000	
2860	10002859	Pablo	48	M	1.720000	
2861	10002860	Lucia	42	F	1.770000	
2862	10002861	Francisco	39	M	1.600000	
2863	10002862	Luis	25	M	1.620000	
2864	10002863	Vanessa	44	F	1.610000	
2865	10002864	Alicia	44	F	1.790000	
2866	10002865	Victor	21	M	1.650000	
2867	10002866	Lucia	27	F	1.700000	
2868	10002867	Valeria	22	F	1.690000	
2869	10002868	Tomas	50	M	1.780000	
2870	10002869	Marta	35	F	1.620000	
2871	10002870	Ramon	40	M	1.800000	
2872	10002871	Daniel	44	M	1.780000	
2873	10002872	Cristian	29	M	1.790000	
2874	10002873	Leonardo	23	M	1.680000	
2875	10002874	Natalia	27	F	1.850000	
2876	10002875	Carlos	19	M	1.810000	
2877	10002876	Vanessa	25	F	1.630000	
2878	10002877	Alfredo	28	M	1.770000	
2879	10002878	Manuel	36	M	1.850000	
2880	10002879	Joel	22	M	1.650000	
2881	10002880	Irene	43	F	1.670000	
2882	10002881	Andrea	21	F	1.610000	
2883	10002882	Irene	18	F	1.810000	
2884	10002883	Sandra	32	F	1.640000	
2885	10002884	Elena	30	F	1.630000	
2886	10002885	Diana	26	F	1.780000	
2887	10002886	Sofia	43	F	1.840000	
2888	10002887	Luisa	19	F	1.770000	
2889	10002888	Guillermo	26	M	1.720000	
2890	10002889	Jorge	19	M	1.600000	
2891	10002890	Guillermo	34	M	1.640000	
2892	10002891	Cecilia	47	F	1.840000	
2893	10002892	Camila	38	F	1.790000	
2894	10002893	Natalia	45	F	1.580000	
2895	10002894	Luis	33	M	1.620000	
2896	10002895	Hugo	28	M	1.820000	
2897	10002896	Andrea	36	F	1.740000	
2898	10002897	Melissa	29	F	1.580000	
2899	10002898	Angela	21	F	1.700000	
2900	10002899	Irene	39	F	1.600000	
2901	10002900	Raul	41	M	1.570000	
2902	10002901	Javier	23	M	1.770000	
2903	10002902	Enrique	49	M	1.770000	
2904	10002903	Ana	30	F	1.630000	
2905	10002904	Marta	25	F	1.750000	
2906	10002905	Elena	48	F	1.580000	
2907	10002906	Jose	29	M	1.810000	
2908	10002907	Diego	30	M	1.760000	
2909	10002908	Manuel	29	M	1.620000	
2910	10002909	Tomas	47	M	1.780000	
2911	10002910	Axel	30	M	1.550000	
2912	10002911	Cecilia	45	F	1.680000	
2913	10002912	Susana	18	F	1.680000	
2914	10002913	Marta	43	F	1.740000	
2915	10002914	Arturo	42	M	1.750000	
2916	10002915	Patricia	36	F	1.610000	
2917	10002916	Luis	21	M	1.690000	
2918	10002917	Francisco	27	M	1.720000	
2919	10002918	Marta	29	F	1.680000	
2920	10002919	Paola	19	F	1.750000	
2921	10002920	Kevin	42	M	1.620000	
2922	10002921	Maria	49	F	1.660000	
2923	10002922	Joel	25	M	1.750000	
2924	10002923	Sofia	30	F	1.550000	
2925	10002924	Elena	27	F	1.630000	
2926	10002925	Sergio	20	M	1.800000	
2927	10002926	Valeria	23	F	1.830000	
2928	10002927	Renato	38	M	1.820000	
2929	10002928	Brayan	36	M	1.560000	
2930	10002929	Manuel	19	M	1.840000	
2931	10002930	Carolina	41	F	1.550000	
2932	10002931	Irene	46	F	1.760000	
2933	10002932	Gustavo	33	M	1.770000	
2934	10002933	Paula	43	F	1.810000	
2935	10002934	Ruben	42	M	1.560000	
2936	10002935	Irene	46	F	1.700000	
2937	10002936	Julio	37	M	1.670000	
2938	10002937	Daniel	49	M	1.550000	
2939	10002938	Teresa	34	F	1.750000	
2940	10002939	Susana	22	F	1.770000	
2941	10002940	Luisa	50	F	1.630000	
2942	10002941	Angela	40	F	1.820000	
2943	10002942	Tomas	49	M	1.800000	
2944	10002943	Nicolas	24	M	1.590000	
2945	10002944	Ramon	24	M	1.600000	
2946	10002945	Renato	20	M	1.640000	
2947	10002946	Carolina	36	F	1.810000	
2948	10002947	Maria	33	F	1.580000	
2949	10002948	Tomas	46	M	1.710000	
2950	10002949	Kevin	47	M	1.610000	
2951	10002950	Samuel	45	M	1.740000	
2952	10002951	Teresa	31	F	1.780000	
2953	10002952	Cesar	32	M	1.750000	
2954	10002953	Teresa	31	F	1.790000	
2955	10002954	Guillermo	32	M	1.730000	
2956	10002955	Nicolas	28	M	1.590000	
2957	10002956	Diana	44	F	1.680000	
2958	10002957	Beatriz	45	F	1.740000	
2959	10002958	Francisco	20	M	1.730000	
2960	10002959	Pedro	27	M	1.620000	
2961	10002960	Noelia	35	F	1.590000	
2962	10002961	Irene	40	F	1.820000	
2963	10002962	Patricia	46	F	1.640000	
2964	10002963	Daniel	41	M	1.660000	
2965	10002964	Julio	42	M	1.800000	
2966	10002965	Angela	38	F	1.660000	
2967	10002966	Diana	43	F	1.690000	
2968	10002967	Juan	44	M	1.630000	
2969	10002968	Pablo	40	M	1.690000	
2970	10002969	Camila	22	F	1.800000	
2971	10002970	Elena	25	F	1.720000	
2972	10002971	Angela	38	F	1.570000	
2973	10002972	Joel	23	M	1.790000	
2974	10002973	Juan	33	M	1.770000	
2975	10002974	Hector	26	M	1.730000	
2976	10002975	Paola	22	F	1.630000	
2977	10002976	Diana	34	F	1.720000	
2978	10002977	Felipe	31	M	1.790000	
2979	10002978	Melany	42	F	1.560000	
2980	10002979	Sergio	33	M	1.730000	
2981	10002980	Maria	40	F	1.550000	
2982	10002981	Diego	18	M	1.590000	
2983	10002982	Hector	50	M	1.730000	
2984	10002983	Julia	25	F	1.550000	
2985	10002984	Francisco	44	M	1.570000	
2986	10002985	Patricia	20	F	1.690000	
2987	10002986	Hector	34	M	1.560000	
2988	10002987	Samuel	40	M	1.710000	
2989	10002988	Alonso	45	M	1.770000	
2990	10002989	Patricia	39	F	1.790000	
2991	10002990	Marta	36	F	1.620000	
2992	10002991	Paola	37	F	1.790000	
2993	10002992	Ricardo	21	M	1.590000	
2994	10002993	Cristian	35	M	1.690000	
2995	10002994	Marco	28	M	1.590000	
2996	10002995	Melany	40	F	1.840000	
2997	10002996	Luis	44	M	1.750000	
2998	10002997	Alonso	35	M	1.670000	
2999	10002998	Melany	29	F	1.740000	
3000	10002999	Axel	35	M	1.730000	
3001	10003000	Jorge	42	M	1.630000	
3002	10003001	Lidia	34	F	1.740000	
3003	10003002	Sergio	44	M	1.810000	
3004	10003003	Fabiana	25	F	1.630000	
3005	10003004	Alvaro	24	M	1.700000	
3006	10003005	Diego	20	M	1.610000	
3007	10003006	Maria	49	F	1.650000	
3008	10003007	Veronica	40	F	1.680000	
3009	10003008	Vanessa	28	F	1.630000	
3010	10003009	Diego	29	M	1.710000	
3011	10003010	Jorge	41	M	1.630000	
3012	10003011	Pedro	22	M	1.800000	
3013	10003012	Edgar	38	M	1.660000	
3014	10003013	Gloria	41	F	1.580000	
3015	10003014	Sofia	43	F	1.840000	
3016	10003015	Alfredo	27	M	1.800000	
3017	10003016	Lucia	35	F	1.700000	
3018	10003017	Monica	43	F	1.660000	
3019	10003018	Angela	21	F	1.770000	
3020	10003019	Victor	46	M	1.800000	
3021	10003020	Silvia	49	F	1.570000	
3022	10003021	Axel	47	M	1.840000	
3023	10003022	Angela	31	F	1.680000	
3024	10003023	Andres	25	M	1.840000	
3025	10003024	Teresa	27	F	1.670000	
3026	10003025	Camila	45	F	1.580000	
3027	10003026	Andrea	24	F	1.660000	
3028	10003027	Fabiana	25	F	1.750000	
3029	10003028	Sergio	41	M	1.610000	
3030	10003029	Marta	23	F	1.640000	
3031	10003030	Felipe	20	M	1.650000	
3032	10003031	Roberto	38	M	1.560000	
3033	10003032	Leonardo	19	M	1.840000	
3034	10003033	Cecilia	40	F	1.840000	
3035	10003034	Roberto	30	M	1.630000	
3036	10003035	Angela	45	F	1.830000	
3037	10003036	Raul	21	M	1.640000	
3038	10003037	Beatriz	28	F	1.650000	
3039	10003038	Paula	27	F	1.570000	
3040	10003039	Ruben	35	M	1.550000	
3041	10003040	Ana	28	F	1.840000	
3042	10003041	Silvia	22	F	1.650000	
3043	10003042	Noelia	36	F	1.790000	
3044	10003043	Oscar	38	M	1.580000	
3045	10003044	Alicia	38	F	1.670000	
3046	10003045	Sergio	44	M	1.730000	
3047	10003046	Luis	21	M	1.840000	
3048	10003047	Javier	35	M	1.660000	
3049	10003048	Valeria	29	F	1.730000	
3050	10003049	Cesar	38	M	1.760000	
3051	10003050	Irene	38	F	1.660000	
3052	10003051	Gustavo	37	M	1.660000	
3053	10003052	Gustavo	37	M	1.790000	
3054	10003053	Elena	41	F	1.680000	
3055	10003054	Paola	34	F	1.760000	
3056	10003055	Rocio	43	F	1.650000	
3057	10003056	Sergio	48	M	1.700000	
3058	10003057	Marta	20	F	1.750000	
3059	10003058	Paula	42	F	1.680000	
3060	10003059	Alfredo	21	M	1.570000	
3061	10003060	Samuel	31	M	1.800000	
3062	10003061	Angela	25	F	1.680000	
3063	10003062	Paola	45	F	1.560000	
3064	10003063	Felipe	47	M	1.730000	
3065	10003064	Guillermo	41	M	1.710000	
3066	10003065	Jessica	24	F	1.620000	
3067	10003066	Guillermo	33	M	1.730000	
3068	10003067	Gustavo	34	M	1.850000	
3069	10003068	Patricia	19	F	1.550000	
3070	10003069	Andres	44	M	1.730000	
3071	10003070	Axel	36	M	1.640000	
3072	10003071	Teresa	23	F	1.580000	
3073	10003072	Cristian	40	M	1.730000	
3074	10003073	Melany	38	F	1.560000	
3075	10003074	Rocio	48	F	1.710000	
3076	10003075	Javier	21	M	1.820000	
3077	10003076	Rosa	32	F	1.830000	
3078	10003077	Arturo	41	M	1.580000	
3079	10003078	Hugo	42	M	1.590000	
3080	10003079	Alicia	34	F	1.570000	
3081	10003080	Alfredo	49	M	1.600000	
3082	10003081	Martin	32	M	1.610000	
3083	10003082	Sofia	31	F	1.820000	
3084	10003083	Alvaro	24	M	1.610000	
3085	10003084	Enrique	48	M	1.610000	
3086	10003085	Silvia	33	F	1.710000	
3087	10003086	Elena	43	F	1.800000	
3088	10003087	Enrique	26	M	1.580000	
3089	10003088	Cesar	43	M	1.720000	
3090	10003089	Cristian	36	M	1.700000	
3091	10003090	Susana	20	F	1.700000	
3092	10003091	Andrea	43	F	1.750000	
3093	10003092	Bianca	23	F	1.800000	
3094	10003093	Guillermo	28	M	1.680000	
3095	10003094	Daniela	28	F	1.620000	
3096	10003095	Natalia	26	F	1.820000	
3097	10003096	Sergio	35	M	1.720000	
3098	10003097	Sandra	42	F	1.730000	
3099	10003098	Martin	40	M	1.650000	
3100	10003099	Stefany	30	F	1.720000	
3101	10003100	Fernando	33	M	1.770000	
3102	10003101	Alonso	26	M	1.670000	
3103	10003102	Manuel	23	M	1.830000	
3104	10003103	Carlos	46	M	1.660000	
3105	10003104	Lidia	48	F	1.820000	
3106	10003105	Gustavo	43	M	1.580000	
3107	10003106	Enrique	21	M	1.640000	
3108	10003107	Ernesto	29	M	1.830000	
3109	10003108	Marta	49	F	1.800000	
3110	10003109	Victor	22	M	1.580000	
3111	10003110	Rocio	46	F	1.600000	
3112	10003111	Alfredo	18	M	1.750000	
3113	10003112	Alfredo	49	M	1.810000	
3114	10003113	Diego	37	M	1.790000	
3115	10003114	Ernesto	26	M	1.780000	
3116	10003115	Laura	46	F	1.830000	
3117	10003116	Bruno	39	M	1.630000	
3118	10003117	Marta	24	F	1.840000	
3119	10003118	Andres	21	M	1.620000	
3120	10003119	Arturo	24	M	1.810000	
3121	10003120	Maria	24	F	1.700000	
3122	10003121	Monica	48	F	1.730000	
3123	10003122	Diego	39	M	1.750000	
3124	10003123	Diego	20	M	1.690000	
3125	10003124	Alonso	34	M	1.590000	
3126	10003125	Teresa	22	F	1.820000	
3127	10003126	Manuel	23	M	1.580000	
3128	10003127	Andrea	24	F	1.620000	
3129	10003128	Pablo	42	M	1.730000	
3130	10003129	Francisco	43	M	1.770000	
3131	10003130	Elena	24	F	1.810000	
3132	10003131	Victor	42	M	1.800000	
3133	10003132	Diana	41	F	1.830000	
3134	10003133	Ramon	50	M	1.740000	
3135	10003134	Axel	21	M	1.770000	
3136	10003135	Arturo	38	M	1.690000	
3137	10003136	Manuel	46	M	1.740000	
3138	10003137	Leonardo	44	M	1.760000	
3139	10003138	Claudia	18	F	1.640000	
3140	10003139	Alfredo	36	M	1.730000	
3141	10003140	Noelia	19	F	1.740000	
3142	10003141	Patricia	37	F	1.770000	
3143	10003142	Silvia	38	F	1.800000	
3144	10003143	Manuel	47	M	1.600000	
3145	10003144	Silvia	38	F	1.690000	
3146	10003145	Sandra	27	F	1.640000	
3147	10003146	Bianca	35	F	1.820000	
3148	10003147	Ricardo	37	M	1.670000	
3149	10003148	Leonardo	42	M	1.650000	
3150	10003149	Claudia	48	F	1.610000	
3151	10003150	Sergio	22	M	1.750000	
3152	10003151	Fernando	22	M	1.780000	
3153	10003152	Adriana	49	F	1.620000	
3154	10003153	Martin	28	M	1.760000	
3155	10003154	Lorena	21	F	1.710000	
3156	10003155	Victor	26	M	1.560000	
3157	10003156	Martin	41	M	1.570000	
3158	10003157	Martin	48	M	1.690000	
3159	10003158	Julio	31	M	1.760000	
3160	10003159	Victor	33	M	1.650000	
3161	10003160	Joel	44	M	1.840000	
3162	10003161	Sergio	48	M	1.630000	
3163	10003162	Diana	26	F	1.790000	
3164	10003163	Natalia	28	F	1.720000	
3165	10003164	Daniel	45	M	1.630000	
3166	10003165	Ana	19	F	1.670000	
3167	10003166	Gloria	41	F	1.570000	
3168	10003167	Axel	29	M	1.570000	
3169	10003168	Adriana	50	F	1.690000	
3170	10003169	Julio	22	M	1.790000	
3171	10003170	Veronica	19	F	1.660000	
3172	10003171	Luis	30	M	1.680000	
3173	10003172	Renato	38	M	1.740000	
3174	10003173	Lidia	35	F	1.780000	
3175	10003174	Jorge	26	M	1.580000	
3176	10003175	Marco	46	M	1.830000	
3177	10003176	Diego	37	M	1.610000	
3178	10003177	Noelia	41	F	1.580000	
3179	10003178	Jorge	19	M	1.600000	
3180	10003179	Cesar	37	M	1.830000	
3181	10003180	Roberto	42	M	1.770000	
3182	10003181	Karen	24	F	1.700000	
3183	10003182	Julia	21	F	1.570000	
3184	10003183	Nicolas	43	M	1.710000	
3185	10003184	Rosa	41	F	1.600000	
3186	10003185	Enrique	20	M	1.560000	
3187	10003186	Brayan	48	M	1.760000	
3188	10003187	Adriana	24	F	1.700000	
3189	10003188	Marco	28	M	1.780000	
3190	10003189	Noelia	41	F	1.640000	
3191	10003190	Leonardo	46	M	1.660000	
3192	10003191	Alicia	21	F	1.840000	
3193	10003192	Cesar	42	M	1.780000	
3194	10003193	Raul	46	M	1.850000	
3195	10003194	Maria	37	F	1.660000	
3196	10003195	Leonardo	32	M	1.630000	
3197	10003196	Javier	34	M	1.690000	
3198	10003197	Carolina	39	F	1.750000	
3199	10003198	Pedro	37	M	1.830000	
3200	10003199	Oscar	40	M	1.590000	
3201	10003200	Renato	42	M	1.790000	
3202	10003201	Silvia	37	F	1.560000	
3203	10003202	Sofia	27	F	1.570000	
3204	10003203	Ricardo	43	M	1.650000	
3205	10003204	Valeria	35	F	1.760000	
3206	10003205	Noelia	44	F	1.750000	
3207	10003206	Ernesto	35	M	1.800000	
3208	10003207	Bruno	24	M	1.580000	
3209	10003208	Daniel	32	M	1.600000	
3210	10003209	Hugo	28	M	1.670000	
3211	10003210	Tomas	43	M	1.760000	
3212	10003211	Gloria	23	F	1.750000	
